date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD)
2018-08-30,49727.607984,7033.21,49942.689552,7063.63,47971.320624,6784.81,49385.612736,6984.84,44716.77462,44716.77462
2018-08-29,50037.2208,7077.0,50438.890224,7133.81,48873.008736,6912.34,49713.537888,7031.22,43252.487392,43252.487392
2018-08-28,48837.091104,6907.26,50447.304,7135.0,48502.944,6860.0,50030.928144,7076.11,48352.917163,48352.917163
2018-08-27,47371.68,6700.0,49072.181904,6940.51,46993.4136,6646.5,48846.848256,6908.64,37747.078747,37747.078747
2018-08-26,47609.528256,6733.64,47903.869008,6775.27,46438.3872,6568.0,47371.68,6700.0,20107.297208,20107.297208
2018-08-25,47279.623392,6686.98,48000.9456,6789.0,47022.472944,6650.61,47609.528256,6733.64,19220.505929,19220.505929
2018-08-24,46134.36,6525.0,47548.44,6725.0,45536.9112,6440.5,47241.867456,6681.64,38305.675322,38305.675322
2018-08-23,44985.914928,6362.57,46501.950096,6576.99,44842.456512,6342.28,46134.430704,6525.01,40358.166825,40358.166825
2018-08-22,45816.050592,6479.98,48662.310816,6882.54,44198.48448,6251.2,44974.036656,6360.89,77909.391359,77909.391359
2018-08-21,44197.0704,6251.0,45957.6,6500.0,44084.509632,6235.08,45816.192,6480.0,41569.947408,41569.947408
2018-08-20,45798.728112,6477.53,46169.712,6530.0,43977.888,6220.0,44224.220736,6254.84,49435.55526,49435.55526
2018-08-19,45165.432384,6387.96,46247.4864,6541.0,44543.52,6300.0,45798.728112,6477.53,45190.847994,45190.847994
2018-08-18,46516.444416,6579.04,46806.048,6620.0,44458.6752,6288.0,45165.432384,6387.96,53742.322172,53742.322172
2018-08-17,44656.6464,6316.0,46558.584,6585.0,44440.29216,6285.4,46554.978096,6584.49,57851.610803,57851.610803
2018-08-16,44297.965008,6265.27,45816.192,6480.0,43876.07424,6205.6,44626.5972,6311.75,48515.254618,48515.254618
2018-08-15,43752.200832,6188.08,46728.2736,6609.0,43639.286544,6172.11,44311.328064,6267.16,68806.687026,68806.687026
2018-08-14,44177.6268,6248.25,44192.333232,6250.33,41573.952,5880.0,43752.200832,6188.08,50186.745091,50186.745091
2018-08-13,44604.042624,6308.56,46275.768,6545.0,43447.890816,6145.04,44164.19304,6246.35,53895.828783,53895.828783
2018-08-12,43995.91752,6222.55,45761.74992,6472.3,43341.552,6130.0,44602.416432,6308.33,38567.770712,38567.770712
2018-08-11,43469.738352,6148.13,45872.7552,6488.0,42217.3584,5971.0,44065.20744,6232.35,47133.418555,47133.418555
2018-08-10,46168.227216,6529.79,46494.101952,6575.88,42608.987856,6026.39,43440.608304,6144.01,59034.974902,59034.974902
2018-08-09,44425.232208,6283.27,46825.915824,6622.81,43685.17344,6178.6,46168.227216,6529.79,51941.185111,51941.185111
2018-08-08,47517.542352,6720.63,47523.976416,6721.54,43292.0592,6123.0,44437.464,6285.0,59550.536319,59550.536319
2018-08-07,49033.224,6935.0,50556.612384,7150.46,47159.568,6670.0,47513.512224,6720.06,45438.473501,45438.473501
2018-08-06,49663.832976,7024.19,50624.064,7160.0,48227.1984,6821.0,49031.951328,6934.82,32760.191643,32760.191643
2018-08-05,49562.372736,7009.84,50128.216848,7089.87,48660.543216,6882.29,49663.832976,7024.19,32894.849782,32894.849782
2018-08-04,52407.713808,7412.27,52991.304624,7494.81,48969.5904,6926.0,49562.372736,7009.84,36288.42601,36288.42601
2018-08-03,53209.779984,7525.71,53310.816,7540.0,51489.763776,7282.44,52453.742112,7418.78,44669.486047,44669.486047
2018-08-02,53735.605632,7600.08,54508.965984,7709.46,52714.922688,7455.72,53209.779984,7525.71,37665.696684,37665.696684
2018-08-01,54694.281168,7735.67,54795.6,7750.0,52533.072,7430.0,53767.422432,7604.58,42582.312932,42582.312932
2018-07-31,57775.06656,8171.4,57835.872,8180.0,53968.3632,7633.0,54660.767472,7730.93,48296.915587,48296.915587
2018-07-30,58054.983696,8210.99,58493.4192,8273.0,55615.7664,7866.0,57792.883968,8173.92,39692.416542,39692.416542
2018-07-29,58154.322816,8225.04,58645.503504,8294.51,57376.296,8115.0,58055.0544,8211.0,25531.226185,25531.226185
2018-07-28,57896.465328,8188.57,58306.336416,8246.54,57036.9168,8067.0,58154.322816,8225.04,26215.173839,26215.173839
2018-07-27,55997.568,7920.0,58578.264,8285.0,55184.472,7805.0,57896.465328,8188.57,43671.005891,43671.005891
2018-07-26,57804.974352,8175.63,58795.254576,8315.69,55503.064224,7850.06,55997.568,7920.0,43223.481682,43223.481682
2018-07-25,59371.845696,8397.24,60040.210608,8491.77,56916.72,8050.0,57805.045056,8175.64,48257.649124,48257.649124
2018-07-24,54595.15416,7721.65,59999.4144,8486.0,54413.7984,7696.0,59371.845696,8397.24,60121.163749,60121.163749
2018-07-23,52284.052512,7394.78,55382.4432,7833.0,52144.2,7375.0,54590.629104,7721.01,41646.346671,41646.346671
2018-07-22,52315.6572,7399.25,53610.60096,7582.4,51864.9192,7335.5,52284.123216,7394.79,30270.21844,30270.21844
2018-07-21,51878.847888,7337.47,52734.366288,7458.47,50984.6544,7211.0,52312.334112,7398.78,28886.490291,28886.490291
2018-07-20,52807.827744,7468.86,54442.08,7700.0,51423.0192,7273.0,51879.272112,7337.53,46140.313447,46140.313447
2018-07-19,52192.844352,7381.88,53567.330112,7576.28,51401.808,7270.0,52789.091184,7466.21,41218.256437,41218.256437
2018-07-18,51737.227776,7317.44,53650.760832,7588.08,51086.326752,7225.38,52192.98576,7381.9,59487.64345,59487.64345
2018-07-17,47536.632432,6723.33,52808.746896,7468.99,47032.583616,6652.04,51737.227776,7317.44,52105.423459,52105.423459
2018-07-16,44926.38216,6354.15,47706.10992,6747.3,44758.46016,6330.4,47536.77384,6723.35,36204.87708,36204.87708
2018-07-15,44196.36336,6250.9,45215.208,6395.0,44016.06816,6225.4,44918.321904,6353.01,22979.211508,22979.211508
2018-07-14,43939.495728,6214.57,44790.984,6335.0,43680.9312,6178.0,44204.070096,6251.99,17783.071999,17783.071999
2018-07-13,44199.89856,6251.4,44897.04,6350.0,43200.144,6110.0,43939.495728,6214.57,26375.325286,26375.325286
2018-07-12,45095.506128,6378.07,45111.131712,6380.28,42917.328,6070.0,44194.030128,6250.57,31306.663348,31306.663348
2018-07-11,44521.672464,6296.91,45292.9824,6406.0,44394.970896,6278.99,45095.506128,6378.07,28715.498487,28715.498487
2018-07-10,47108.519712,6662.78,47237.3424,6681.0,44281.9152,6263.0,44521.672464,6296.91,38560.672702,38560.672702
2018-07-09,47457.23184,6712.1,48093.285024,6802.06,46751.181696,6612.24,47103.853248,6662.12,26732.40655,26732.40655
2018-07-08,47749.804992,6753.48,47937.312,6780.0,47141.467776,6667.44,47457.23184,6712.1,24622.947794,24622.947794
2018-07-07,46733.859216,6609.79,48207.118464,6818.16,46020.385152,6508.88,47774.551392,6756.98,23973.876886,23973.876886
2018-07-06,46164.05568,6529.2,47007.837216,6648.54,45427.32,6425.0,46733.788512,6609.78,29397.094748,29397.094748
2018-07-05,46562.331312,6585.53,47456.5248,6712.0,45627.624432,6453.33,46164.05568,6529.2,35071.972898,35071.972898
2018-07-04,46035.445104,6511.01,47972.098368,6784.92,45541.224144,6441.11,46572.583392,6586.98,23571.892777,23571.892777
2018-07-03,46772.746416,6615.29,47225.67624,6679.35,45696.065904,6463.01,46055.595744,6513.86,38657.781691,38657.781691
2018-07-02,44973.541728,6360.82,47265.624,6685.0,44342.862048,6271.62,46772.746416,6615.29,36230.452264,36230.452264
2018-07-01,45187.492032,6391.08,45540.870624,6441.06,44197.0704,6251.0,44945.189424,6356.81,27562.965974,27562.965974
2018-06-30,43821.773568,6197.92,46162.570896,6528.99,43737.706512,6186.03,45180.350928,6390.07,37919.61284,37919.61284
2018-06-29,41368.981104,5851.01,44543.52,6300.0,40866.912,5780.0,43821.773568,6197.92,33911.287278,33911.287278
2018-06-28,43374.994992,6134.73,43645.649904,6173.01,41199.2208,5827.0,41389.980192,5853.98,30585.266026,30585.266026
2018-06-27,42888.268656,6065.89,43768.816272,6190.43,42217.3584,5971.0,43367.924592,6133.73,19225.671098,19225.671098
2018-06-26,44204.1408,6252.0,44349.366816,6272.54,42669.864,6035.0,42922.842912,6070.78,19377.240484,19377.240484
2018-06-25,43397.76168,6137.95,44897.04,6350.0,42860.552688,6061.97,44204.1408,6252.0,39164.515306,39164.515306
2018-06-24,43482.818592,6149.98,44259.28992,6259.8,40654.8,5750.0,43390.832688,6136.97,47445.998955,47445.998955
2018-06-23,42747.072768,6045.92,44260.704,6260.0,42482.356992,6008.48,43482.818592,6149.98,26622.788589,26622.788589
2018-06-22,47496.755376,6717.69,47611.861488,6733.97,41849.273376,5918.94,42740.568,6045.0,52157.370833,52157.370833
2018-06-21,47818.599984,6763.21,48043.368,6795.0,47177.738928,6672.57,47504.886336,6718.84,25428.854048,25428.854048
2018-06-20,47654.496,6740.0,48200.542992,6817.23,46323.917424,6551.81,47806.580304,6761.51,26359.752452,26359.752452
2018-06-19,47452.211856,6711.39,48373.838496,6841.74,47039.3712,6653.0,47663.051184,6741.21,24311.421143,24311.421143
2018-06-18,45562.081824,6444.06,48038.984352,6794.38,45109.152,6380.0,47459.777184,6712.46,31821.434995,31821.434995
2018-06-17,45833.868,6482.5,46587.077712,6589.03,45406.1088,6422.0,45601.322544,6449.61,19847.247688,19847.247688
2018-06-16,45109.222704,6380.01,46381.824,6560.0,44691.008544,6320.86,45844.332192,6483.98,22277.241147,22277.241147
2018-06-15,46938.052368,6638.67,47135.952864,6666.66,44984.076624,6362.31,45172.07856,6388.9,30018.329905,30018.329905
2018-06-14,44492.471712,6292.78,47513.088,6720.0,44260.704,6260.0,46919.032992,6635.98,44478.130837,44478.130837
2018-06-13,46169.712,6530.0,46859.78304,6627.6,43261.515072,6118.68,44492.471712,6292.78,46185.5181,46185.5181
2018-06-12,48587.7888,6872.0,48718.661904,6890.51,45498.024,6435.0,46169.712,6530.0,36722.211191,36722.211191
2018-06-11,47831.256,6765.0,48941.3088,6922.0,46735.344,6610.0,48587.7888,6872.0,34552.162303,34552.162303
2018-06-10,52969.527792,7491.73,52969.527792,7491.73,46825.915824,6622.81,47831.185296,6764.99,52342.020032,52342.020032
2018-06-09,53759.362176,7603.44,54328.812192,7683.98,52674.48,7450.0,52969.527792,7491.73,19339.885176,19339.885176
2018-06-08,54379.012032,7691.08,54466.8264,7703.5,53247.1824,7531.0,53759.362176,7603.44,23396.804671,23396.804671
2018-06-07,54150.708816,7658.79,54901.656,7765.0,53876.448,7620.0,54379.012032,7691.08,25062.227202,25062.227202
2018-06-06,53923.395456,7626.64,54435.0096,7699.0,52795.03032,7467.05,54151.062336,7658.84,27229.991898,27229.991898
2018-06-05,52936.0848,7487.0,54297.066096,7679.49,52024.0032,7358.0,53911.8,7625.0,31722.973384,31722.973384
2018-06-04,54542.903904,7714.26,54869.980608,7760.52,52649.7336,7446.5,52936.0848,7487.0,32258.835115,32258.835115
2018-06-03,53995.301424,7636.81,55055.012976,7786.69,53735.04,7600.0,54542.903904,7714.26,27505.158951,27505.158951
2018-06-02,53176.549104,7521.01,54423.202032,7697.33,52582.5648,7437.0,54018.068112,7640.03,26720.690219,26720.690219
2018-06-01,52922.014704,7485.01,53795.49192,7608.55,52006.610016,7355.54,53176.549104,7521.01,28259.124078,28259.124078
2018-05-31,52194.187728,7382.07,54435.0096,7699.0,51808.426704,7327.51,52922.014704,7485.01,30776.063102,30776.063102
2018-05-30,52801.605792,7467.98,53515.8576,7569.0,51334.6392,7260.5,52150.987584,7375.96,32041.583623,32041.583623
2018-05-29,50192.7696,7099.0,53310.816,7540.0,49725.76968,7032.95,52754.304816,7461.29,39407.21183,39407.21183
2018-05-28,51889.594896,7338.99,52582.5648,7437.0,49903.024608,7058.02,50192.7696,7099.0,27219.438963,27219.438963
2018-05-27,51854.3136,7334.0,52320.96,7400.0,51126.840144,7231.11,51889.594896,7338.99,18706.945515,18706.945515
2018-05-26,52723.902096,7456.99,53876.448,7620.0,51613.92,7300.0,51854.030784,7333.96,19464.086071,19464.086071
2018-05-25,53586.490896,7578.99,54085.37832,7649.55,51671.54376,7308.15,52723.9728,7457.0,26739.95664,26739.95664
2018-05-24,53041.78728,7501.95,54659.353392,7730.73,51380.526096,7266.99,53558.350704,7575.01,37845.446595,37845.446595
2018-05-23,56401.429248,7977.12,56788.74576,8031.9,52497.72,7425.0,53041.78728,7501.95,42910.666774,42910.666774
2018-05-22,59298.667056,8386.89,59392.632672,8400.18,56104.401744,7935.11,56401.358544,7977.11,23710.902858,23710.902858
2018-05-21,60289.088688,8526.97,60772.279824,8595.31,58719.672,8305.0,59258.719296,8381.24,21516.596486,21516.596486
2018-05-20,58214.067696,8233.49,60869.0736,8609.0,57722.03856,8163.9,60289.159392,8526.98,19957.057109,19957.057109
2018-05-19,58246.025904,8238.01,59326.31232,8390.8,57240.049392,8095.73,58214.067696,8233.49,17193.424276,17193.424276
2018-05-18,56837.672928,8038.82,58494.903984,8273.21,55940.29776,7911.9,58258.752624,8239.81,23476.158251,23476.158251
2018-05-17,58896.432,8330.0,59843.8656,8464.0,56414.7216,7979.0,56856.338784,8041.46,25439.844799,25439.844799
2018-05-16,59829.7248,8462.0,60013.5552,8488.0,57150.113904,8083.01,58896.432,8330.0,31130.718908,31130.718908
2018-05-15,61253.491248,8663.37,62643.673296,8859.99,59400.55152,8401.3,59829.7248,8462.0,28126.956136,28126.956136
2018-05-14,61369.021584,8679.71,62785.081296,8879.99,58521.7008,8277.0,61253.279136,8663.34,37389.666533,37389.666533
2018-05-13,59924.750976,8475.44,61960.460544,8763.36,58670.1792,8298.0,61369.021584,8679.71,25632.869362,25632.869362
2018-05-12,59433.358176,8405.94,61136.900352,8646.88,57644.9712,8153.0,59857.582176,8465.94,40241.32081,40241.32081
2018-05-11,63649.225584,9002.21,63752.38272,9016.8,58974.2064,8341.0,59391.36,8400.0,48227.048061,48227.048061
2018-05-10,65825.424,9310.0,66427.256448,9395.12,63421.488,8970.0,63649.15488,9002.2,25055.063718,25055.063718
2018-05-09,64892.1312,9178.0,66391.056,9390.0,63386.136,8965.0,65825.424,9310.0,25673.524899,25673.524899
2018-05-08,66214.296,9365.0,66996.98928,9475.7,64061.642016,9060.54,64959.724224,9187.56,25533.831889,25533.831889
2018-05-07,68307.275808,9661.02,68509.842768,9689.67,64913.3424,9181.0,66214.296,9365.0,33787.640012,33787.640012
2018-05-06,69742.354896,9863.99,70491.888,9970.0,66582.168912,9417.03,68293.064304,9659.01,27690.351559,27690.351559
2018-05-05,68681.8656,9714.0,70845.408,10020.0,68455.6128,9682.0,69742.4256,9864.0,24990.018345,24990.018345
2018-05-04,68936.4,9750.0,69502.314816,9830.04,67316.21784,9520.85,68681.794896,9713.99,28681.588879,28681.588879
2018-05-03,65385.715824,9247.81,69601.0176,9844.0,64824.25536,9168.4,68936.4,9750.0,38768.388288,38768.388288
2018-05-02,64138.992192,9071.48,65528.4672,9268.0,63422.90208,8970.2,65385.927936,9247.84,26123.543961,26123.543961
2018-05-01,65372.989104,9246.01,65394.058896,9248.99,62222.984496,8800.49,64138.992192,9071.48,41018.463633,41018.463633
2018-04-30,66582.239616,9417.04,66876.368256,9458.64,64517.329296,9124.99,65372.989104,9246.01,35002.033875,35002.033875
2018-04-29,66094.0992,9348.0,67667.333904,9570.51,64791.307296,9163.74,66596.0976,9419.0,38149.850035,38149.850035
2018-04-28,63035.09064,8915.35,66656.054592,9427.48,62714.448,8870.0,66094.0992,9348.0,34759.62842,34759.62842
2018-04-27,65521.608912,9267.03,66426.408,9395.0,62848.7856,8889.0,63035.09064,8915.35,37241.347036,37241.347036
2018-04-26,62714.377296,8869.99,65807.606592,9307.48,61170.414048,8651.62,65514.3264,9266.0,43300.304245,43300.304245
2018-04-25,68009.894784,9618.96,69005.831328,9759.82,61724.592,8730.0,62714.377296,8869.99,81110.037589,81110.037589
2018-04-24,63166.9536,8934.0,68802.133104,9731.01,63082.1088,8922.0,68017.177296,9619.99,46268.790106,46268.790106
2018-04-23,62118.41328,8785.7,63527.544,8985.0,61830.648,8745.0,63167.024304,8934.01,25838.114709,25838.114709
2018-04-22,63034.807824,8915.31,63779.745168,9020.67,61708.188672,8727.68,62127.746208,8787.02,29458.25348,29458.25348
2018-04-21,62588.029248,8852.12,63881.064,9035.0,60557.976,8565.0,63034.807824,8915.31,40872.229909,40872.229909
2018-04-20,58499.358336,8273.84,63138.672,8930.0,57815.297136,8177.09,62622.391392,8856.98,39795.337485,39795.337485
2018-04-19,57793.378896,8173.99,58656.0384,8296.0,57128.832,8080.0,58528.7712,8278.0,27113.847464,27113.847464
2018-04-18,55792.243584,7890.96,58234.854672,8236.43,55629.9072,7868.0,57786.3792,8173.0,26969.04457,26969.04457
2018-04-17,57022.210368,8064.92,57791.32848,8173.7,55328.70816,7825.4,55750.245408,7885.02,32152.603567,32152.603567
2018-04-16,59073.686928,8355.07,59525.6976,8419.0,55622.8368,7867.0,57022.210368,8064.92,36664.069715,36664.069715
2018-04-15,56591.4816,8004.0,59600.219616,8429.54,56556.271008,7999.02,59073.192,8355.0,27946.720444,27946.720444
2018-04-14,55696.934592,7877.48,57878.2944,8186.0,55219.824,7810.0,56556.200304,7999.01,31621.286357,31621.286357
2018-04-13,56018.708496,7922.99,58213.360656,8233.39,54668.3328,7732.0,55696.439664,7877.41,55044.523148,55044.523148
2018-04-12,49166.006112,6953.78,56649.670992,8012.23,47677.12128,6743.2,56018.7792,7923.0,64861.595987,64861.595987
2018-04-11,48358.425024,6839.56,49422.096,6990.0,47986.8048,6787.0,49166.076816,6953.79,23997.871177,23997.871177
2018-04-10,47948.27112,6781.55,48715.056,6890.0,47060.5824,6656.0,48389.11056,6843.9,22326.728095,22326.728095
2018-04-09,49570.857216,7011.04,50800.824,7185.0,46742.4144,6611.0,47956.543488,6782.72,34078.297206,34078.297206
2018-04-08,48756.135024,6895.81,50264.392752,7109.13,48644.352,6880.0,49620.0672,7018.0,21427.673165,21427.673165
2018-04-07,46674.467856,6601.39,49987.728,7070.0,46567.634112,6586.28,48756.06432,6895.8,32269.578267,32269.578267
2018-04-06,47866.608,6770.0,48432.24,6850.0,45957.6,6500.0,46674.467856,6601.39,27455.01192,27455.01192
2018-04-05,48051.14544,6796.1,48799.9008,6902.0,46429.124976,6566.69,47871.981504,6770.76,39029.73146,39029.73146
2018-04-04,52357.796784,7405.21,52515.537408,7427.52,47421.1728,6707.0,48051.14544,6796.1,42227.183804,42227.183804
2018-04-03,49945.093488,7063.97,53169.408,7520.0,49570.645104,7011.01,52357.796784,7405.21,37787.331811,37787.331811
2018-04-02,48170.705904,6813.01,50376.6,7125.0,47831.256,6765.0,49888.7424,7056.0,32123.560072,32123.560072
2018-04-01,48941.3088,6922.0,49846.178592,7049.98,45462.672,6430.0,48170.705904,6813.01,44071.430463,44071.430463
2018-03-31,48363.232896,6840.24,51072.044544,7223.36,47916.1008,6777.0,48954.813264,6923.91,36868.539087,36868.539087
2018-03-30,50130.267264,7090.16,51560.397072,7292.43,46665.34704,6600.1,48363.162192,6840.23,65306.031976,65306.031976
2018-03-29,56204.73072,7949.3,56386.44,7975.0,49076.424144,6941.11,50130.125856,7090.14,54620.915125,54620.915125
2018-03-28,55117.373904,7795.51,57333.8736,8109.0,54640.0512,7728.0,56204.73072,7949.3,26401.33167,26401.33167
2018-03-27,57512.189088,8134.22,58089.982176,8215.94,54654.192,7730.0,55117.373904,7795.51,37427.64805,37427.64805
2018-03-26,59887.277856,8470.14,60203.678256,8514.89,55368.3024,7831.0,57512.259792,8134.23,44033.59566,44033.59566
2018-03-25,60319.35,8531.25,61299.30744,8669.85,59149.340208,8365.77,59887.34856,8470.15,29001.769316,29001.769316
2018-03-24,62912.702016,8898.04,63633.24648,8999.95,60034.7664,8491.0,60429.718944,8546.86,35466.609572,35466.609572
2018-03-23,61653.888,8720.0,62990.1936,8909.0,58465.1376,8269.0,62912.631312,8898.03,39991.007666,39991.007666
2018-03-22,62819.231328,8884.82,64340.64,9100.0,59851.64304,8465.1,61674.39216,8722.9,40617.556809,40617.556809
2018-03-21,62996.981184,8909.96,64885.131504,9177.01,61870.24224,8750.6,62820.504,8885.0,39972.405371,39972.405371
2018-03-20,60770.158704,8595.01,63987.12,9050.0,58542.912,8280.0,62997.122592,8909.98,44865.105835,44865.105835
2018-03-19,57899.5056,8189.0,61549.458192,8705.23,57188.22336,8088.4,60805.44,8600.0,55297.084942,55297.084942
2018-03-18,55318.880304,7824.01,58807.34496,8317.4,51769.4688,7322.0,57906.505296,8189.99,59488.231711,59488.231711
2018-03-17,58401.504,8260.0,59028.082848,8348.62,54597.558096,7721.99,55324.46592,7824.8,33110.206329,33110.206329
2018-03-16,58267.024992,8240.98,60887.739456,8611.64,55856.16,7900.0,58401.504,8260.0,38815.409893,38815.409893
2018-03-15,57864.224304,8184.01,59603.472,8430.0,54088.56,7650.0,58267.024992,8240.98,52291.022277,52291.022277
2018-03-14,64707.735168,9151.92,65993.558112,9333.78,55858.139712,7900.28,57765.168,8170.0,49708.094108,49708.094108
2018-03-13,64562.226336,9131.34,66984.9696,9474.0,62382.1392,8823.0,64694.16,9150.0,40191.409358,40191.409358
2018-03-12,67406.153328,9533.57,69918.337152,9888.88,62078.112,8780.0,64562.226336,9131.34,42230.77793,42230.77793
2018-03-11,62008.963488,8770.22,68865.696,9740.0,59744.88,8450.0,67406.153328,9533.57,44325.973386,44325.973386
2018-03-10,65259.792,9230.0,67098.096,9490.0,61279.651728,8667.07,62008.963488,8770.22,37180.012857,37180.012857
2018-03-09,65521.891728,9267.07,66532.464,9410.0,58889.3616,8329.0,65238.5808,9227.0,64112.291407,64112.291407
2018-03-08,70067.664,9910.0,71403.9696,10099.0,64057.824,9060.0,65554.203456,9271.64,41109.473226,41109.473226
2018-03-07,75769.800192,10716.48,77060.2896,10899.0,66386.177424,9389.31,70067.664,9910.0,50647.67108,50647.67108
2018-03-06,80991.432,11455.0,80991.432,11455.0,74631.465792,10555.48,75769.800192,10716.48,29515.572363,29515.572363
2018-03-05,81415.656,11515.0,82794.384,11710.0,80708.686704,11415.01,80984.3616,11454.0,15144.231063,15144.231063
2018-03-04,81058.388688,11464.47,81769.176,11565.0,78128.061408,11050.02,81415.656,11515.0,17295.918653,17295.918653
2018-03-03,78050.074896,11038.99,81620.6976,11544.0,77880.526704,11015.01,81058.459392,11464.48,21287.15328,21287.15328
2018-03-02,77232.524544,10923.36,79188.48,11200.0,76148.208,10770.0,78050.1456,11039.0,23910.71009,23910.71009
2018-03-01,73006.405056,10325.64,78201.522864,11060.41,72400.896,10240.0,77208.768,10920.0,25092.55393,25092.55393
2018-02-28,74835.446832,10584.33,78467.2992,11098.0,72825.12,10300.0,73014.323904,10326.76,30800.983782,30800.983782
2018-02-27,72973.5984,10321.0,76855.248,10870.0,71559.5184,10121.0,74727.340416,10569.04,30705.385123,30705.385123
2018-02-26,67805.136,9590.0,73845.520128,10444.32,66108.24,9350.0,72994.8096,10324.0,34878.292756,34878.292756
2018-02-25,68544.063504,9694.51,69622.2288,9847.0,65576.54592,9274.8,67805.136,9590.0,28373.517586,28373.517586
2018-02-24,71630.505216,10131.04,74217.776688,10496.97,66122.3808,9352.0,68544.063504,9694.51,40888.156299,40888.156299
2018-02-23,69399.86472,9815.55,73779.624,10435.0,67665.071376,9570.19,71630.505216,10131.04,57202.70237,57202.70237
2018-02-22,73808.047008,10439.02,77303.794176,10933.44,68434.4016,9679.0,69367.977216,9811.04,67060.166483,67060.166483
2018-02-21,79153.622928,11195.07,79924.013712,11304.03,72118.08,10200.0,73798.00704,10437.6,68113.818754,68113.818754
2018-02-20,78814.526544,11147.11,83331.805104,11786.01,78485.611536,11100.59,79195.479696,11200.99,48153.354288,48153.354288
2018-02-19,73355.470704,10375.01,79542.0,11250.0,72615.341232,10270.33,78856.1712,11153.0,40831.417131,40831.417131
2018-02-18,78054.03432,11039.55,79711.6896,11274.0,71269.632,10080.0,73415.003472,10383.43,61137.380728,61137.380728
2018-02-17,71807.477328,10156.07,78305.174928,11075.07,71057.52,10050.0,78054.03432,11039.55,41882.108407,41882.108407
2018-02-16,70710.292656,10000.89,72990.355248,10323.37,68342.4864,9666.0,71835.122592,10159.98,38161.205974,38161.205974
2018-02-15,66815.138592,9449.98,72255.9528,10219.5,65765.3256,9301.5,70704.636336,10000.09,52427.596715,52427.596715
2018-02-14,60347.065968,8535.17,67095.26784,9489.6,60331.7232,8533.0,66815.209296,9449.99,40811.952867,40811.952867
2018-02-13,62947.7712,8903.0,63280.08,8950.0,59044.9104,8351.0,60380.50896,8539.9,35454.972956,35454.972956
2018-02-12,57014.432928,8063.82,63555.8256,8989.0,56937.9312,8053.0,62947.7712,8903.0,41987.85049,41987.85049
2018-02-11,60338.722896,8533.99,60444.8496,8549.0,54629.657712,7726.53,57014.857152,8063.88,45025.187952,45025.187952
2018-02-10,61398.858672,8683.93,64098.690912,9065.78,57411.648,8120.0,60338.652192,8533.98,49381.512653,49381.512653
2018-02-09,55077.70896,7789.9,61781.1552,8738.0,55077.70896,7789.9,61398.787968,8683.92,20482.910825,20482.910825
2018-02-08,53727.9696,7599.0,55460.2176,7844.0,53537.705136,7572.09,55036.135008,7784.02,1521.537318,1521.537318
2018-02-07,54124.053408,7655.02,59928.7104,8476.0,50553.430704,7150.01,53727.9696,7599.0,60778.460497,60778.460497
2018-02-06,49065.959952,6939.63,55700.6112,7878.0,42422.470704,6000.01,54103.690656,7652.14,100201.500307,100201.500307
2018-02-05,57835.801296,8179.99,59269.74912,8382.8,46841.4,6625.0,49068.505296,6939.99,63403.182579,63403.182579
2018-02-04,65047.397184,9199.96,66235.5072,9368.0,56068.272,7930.0,57869.880624,8184.81,32014.308449,32014.308449
2018-02-03,62735.871312,8873.03,66977.969904,9473.01,58182.3216,8229.0,65047.397184,9199.96,28725.000735,28725.000735
2018-02-02,65221.046208,9224.52,65401.2,9250.0,56634.045408,8010.02,62735.871312,8873.03,49971.626975,49971.626975
2018-02-01,72719.77104,10285.1,73072.584,10335.0,61872.999696,8750.99,65221.046208,9224.52,33564.764311,33564.764311
2018-01-31,72330.192,10230.0,73714.92984,10425.85,68582.88,9700.0,72719.77104,10285.1,18015.956805,18015.956805
2018-01-30,79542.777744,11250.11,79955.052768,11308.42,69996.96,9900.0,72383.290704,10237.51,25554.372946,25554.372946
2018-01-29,83995.99848,11879.95,84668.181408,11975.02,78761.07432,11139.55,79549.0704,11251.0,14170.377538,14170.377538
2018-01-28,81309.458592,11499.98,86569.9776,12244.0,80659.1232,11408.0,83995.99848,11879.95,16887.339524,16887.339524
2018-01-27,78403.6656,11089.0,82370.16,11650.0,76662.155376,10842.69,81245.9664,11491.0,18860.768345,18860.768345
2018-01-26,79080.30288,11184.7,82320.6672,11643.0,72903.95496,10311.15,78403.6656,11089.0,33056.87196,33056.87196
2018-01-25,80248.757184,11349.96,83388.65112,11794.05,77422.364784,10950.21,79013.629008,11175.27,20839.954183,20839.954183
2018-01-24,76354.239456,10799.14,81807.921792,11570.48,74239.2,10500.0,80248.969296,11349.99,27158.587762,27158.587762
2018-01-23,76077.85752,10760.05,80595.4896,11399.0,70032.312,9905.0,76354.522272,10799.18,37473.922552,37473.922552
2018-01-22,81521.712,11530.0,84324.06504,11926.35,69998.656896,9900.24,76077.85752,10760.05,43752.606791,43752.606791
2018-01-21,90499.70592,12799.8,90499.70592,12799.8,77526.936,10965.0,81521.712,11530.0,41379.773426,41379.773426
2018-01-20,81132.698592,11474.98,92615.1696,13099.0,80690.58648,11412.45,90500.695776,12799.94,28768.857827,28768.857827
