Date,MSFT,AMZN,AAPL,CSCO,IBM,FB
2014-03-04,33.62975311279297,363.8999938964844,68.354248046875,17.90498161315918,144.02413940429688,68.80000305175781
2014-03-05,33.36708450317383,372.3699951171875,68.49835205078125,17.946012496948242,144.56488037109375,71.56999969482422
2014-03-06,33.40210723876953,372.1600036621094,68.29116821289062,17.90498161315918,144.95108032226562,70.83999633789062
2014-03-07,33.1832275390625,372.05999755859375,68.25130462646484,17.831127166748047,144.98204040527344,69.80000305175781
2014-03-10,33.11317443847656,370.5299987792969,68.31306457519531,17.798309326171875,143.98548889160156,72.02999877929688
2014-03-11,33.28828430175781,368.82000732421875,68.97827911376953,17.732664108276367,144.27134704589844,70.0999984741211
2014-03-12,33.507171630859375,370.6400146484375,69.04518127441406,17.90498161315918,143.85415649414062,70.87999725341797
2014-03-13,33.17446517944336,371.510009765625,68.27832794189453,17.6588077545166,142.06195068359375,68.83000183105469
2014-03-14,33.00811767578125,373.739990234375,67.51146697998047,17.519311904907227,140.75645446777344,67.72000122070312
2014-03-17,33.31454849243164,375.0400085449219,67.77523803710938,17.650604248046875,143.53744506835938,68.73999786376953
2014-03-18,34.627872467041016,378.7699890136719,68.37483215332031,17.74907112121582,144.3099365234375,69.19000244140625
2014-03-19,34.382713317871094,373.2300109863281,68.35682678222656,17.74907112121582,142.68772888183594,68.23999786376953
2014-03-20,35.3108024597168,368.9700012207031,68.02742767333984,17.913190841674805,145.15199279785156,66.97000122070312
2014-03-21,35.16195297241211,360.6199951171875,68.56394958496094,17.75727653503418,144.2018280029297,67.23999786376953
2014-03-24,35.45963668823242,351.8500061035156,69.37715911865234,17.6998348236084,145.42234802246094,64.0999984741211
2014-03-25,35.31954574584961,354.7099914550781,70.1234359741211,18.331682205200195,150.6675567626953,64.88999938964844
