episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2,ou_theta_0,ou_theta_1,ou_theta_2,ou_mu_0,ou_mu_1,ou_mu_2,ou_sigma_0,ou_sigma_1,ou_sigma_2,ou_dt_0,ou_dt_1,ou_dt_2,ou_x0_0,ou_x0_1,ou_x0_2
8680,49,-0.25685069105943226,-10.460932323712495,0.25685069105943226,2593.561028616769,1431.4894639618542,956.3840866088867,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8681,27,3.5345978168063663,-14.983920701712153,-3.5345978168063663,1997.8207453974971,3334.0207242612487,1377.4528752079716,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8682,25,-0.21177593728676317,-20.211775937286763,0.21177593728676317,1755.6973443603515,2461.8437170410157,841.1719738769531,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8683,42,-12.111560936361206,-0.20679903159930138,0.20679903159930138,2260.047417050316,3556.145268758138,1312.6022738502138,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8684,27,-18.706392846019586,-0.1878743275010666,0.1878743275010666,1583.7911749945747,1600.0617545798973,1293.8000883879486,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8685,29,-17.445841627724736,-0.20446231737990694,0.20446231737990694,1736.2880401611328,775.3226107893319,1026.7881580221242,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8686,21,-24.05044696811774,-0.24092315859393204,0.239032437250971,2946.3817124139696,3117.625645955404,2131.831565493629,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8687,14,-35.897543393823035,-0.18325767953732486,0.18325767953732486,770.5354843139648,1540.6879512241908,1198.8570316859655,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8688,17,-29.66893543127032,-0.2571707253879644,0.2571707253879644,3075.829635620117,3119.99409754136,1369.56788186466,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8689,10,-0.18069186208113092,-50.18069186208113,0.18069186208113092,698.7099670410156,3369.796157836914,809.6206787109375,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8690,23,4.182078713272461,-17.557051721510145,-4.182078713272461,2406.4545208474865,2048.7877303413725,1836.414071124533,0.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8691,22,-0.2287935217894672,-22.956066249062193,0.2287935217894672,2734.2884979248047,2548.8521340110087,1059.3271789550781,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8692,17,-0.25209323108512655,-29.66385793696748,0.25209323108512655,2309.930317598231,2866.289820053998,2326.11743702608,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8693,22,-0.16666426039918425,-22.89393698767191,0.16666426039918425,2925.8006952459164,1321.6958021684127,1942.952602039684,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8694,8,-62.67808329104066,-0.1780832910406553,0.1780832910406553,2092.9191818237305,4779.223751068115,2282.537265777588,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8695,5,-0.25713724037191377,-100.25713724037192,0.25713724037191377,840.4209533691406,1726.8669067382812,598.6002563476562,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8696,42,-0.20041771075593226,-12.105179615517837,0.20041771075593226,2341.2100132533483,1584.3385903494698,1254.789289928618,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8697,23,-0.2552605463881843,-21.994390981170795,0.2552605463881843,1050.3318567690642,2424.8840836234713,1080.6555812669837,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8698,26,-0.17438872600024954,-19.40515795676948,0.17438872600024954,2133.3017378586987,2716.190868671124,682.3704845721905,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8699,12,8.156290029509677,-33.51037663715699,-8.156290029509677,3115.458063761393,4798.5607503255205,1596.613540013631,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8700,17,-0.19051916805449004,-29.60228387393684,0.19051916805449004,2967.6803319594437,3066.1995634191176,1090.8240356445312,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8701,24,-0.24587391965856323,-21.079207252991896,0.24587391965856323,2324.771943410238,2298.742805480957,1021.6009979248047,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8702,112,-0.3260781137342708,-4.790363828019985,0.3260781137342708,2194.181541306632,2741.7515224729264,1240.3643249103002,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8703,27,-0.1833830989348859,-18.701901617453405,0.18246254952460728,2622.1104329427085,3113.7011085792824,715.6234642311379,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8704,19,5.063613037809942,5.063613037809942,-31.536472160626197,1891.489731638055,1261.834965756065,1551.8755505210474,0.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8705,43,-11.930856000756995,-0.30294902401280793,0.299043777180667,2404.3127782067586,2931.58874653661,1789.7519609318224,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8706,56,1.5737377487933855,-7.354833679778044,-1.5737377487933855,2198.74401147025,2584.029115949358,837.2815653937204,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8707,19,-26.528237072794262,-0.21244759911004893,0.21244759911004893,2831.866241455078,1808.2065365439967,983.4824250873767,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8708,12,-41.85555017321401,-0.18888350654734376,0.18888350654734376,2259.4994875590005,2518.1291707356772,795.4165051778158,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8709,19,-26.546294919402865,-0.23050544571865428,-26.221127262932526,1491.2278410259046,1577.05738750257,1504.6452676873457,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8710,14,-0.22465069489773878,-0.22465069489773878,-35.63636802309078,2948.2035217285156,3669.6556091308594,718.0524183000837,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8711,26,-0.24320744035771483,-0.24320744035771483,-19.031969601455486,1414.212581047645,3148.0397198016826,1181.3262299757737,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8712,13,-0.26963232172584456,-0.26963232172584456,-38.46368268563514,1969.380866417518,3674.868182842548,2482.610416705792,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8713,12,-0.3053237125980337,-0.3053237125980337,-41.48542637612868,1301.7180519104004,1275.859614054362,937.7721926371256,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8714,13,-0.219133879373081,-0.219133879373081,-38.36374568025053,1555.1468024620642,2901.468205378606,1512.5487236609827,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8715,20,-0.25955158110550824,-0.25955158110550824,-24.9394022038691,1442.9540725708007,1590.7313842773438,2460.3274978637696,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8716,13,-0.2617190370924199,-0.2617190370924199,-38.4695959420223,2406.680476262019,5637.848881648137,1769.6935107891377,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8717,18,-0.22845428306216395,-0.22845428306216395,-27.660780176838774,1736.1506042480469,1830.613016764323,1433.665044148763,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8718,10,-0.21644973590559427,-0.21644973590559427,-49.88358258266648,1487.9804443359376,2017.8274719238282,1159.2575088500976,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8719,10,-0.32487429059524175,-0.32487429059524175,-50.063237389777846,1475.3481994628905,4106.456541442871,1781.5516036987306,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8720,21,-0.22541434356565399,-0.22541434356565399,-23.69525048405708,2259.0686921619235,2494.2437686011904,2005.3159586588542,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8721,11,-0.2496284233657377,-0.2496284233657377,-45.63830815037807,1776.7621016068892,3625.1471002752132,419.56690007990056,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8722,15,6.46438368759164,6.46438368759164,-39.93300830855344,1298.2541097005208,2504.245050048828,2660.462923177083,0.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8723,18,5.34279228247445,5.34279228247445,-33.30863971685006,3208.472767300076,3667.064643012153,1623.4576466878254,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8724,18,-0.21998248944394444,-0.21998248944394444,-27.698161815369975,2141.4538870917427,2327.5379299587676,1481.108265346951,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8725,5,-0.19286524613030526,-0.19286524613030526,-100.13889895533222,2973.6576904296876,1346.0074584960937,241.03585205078124,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8726,37,2.5137386819795,-10.999774831534014,-2.5137386819795,2125.7132898279137,2619.088360760663,2218.5834602149757,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8727,41,-12.472157359090946,-0.27703540787143344,0.27703540787143344,1468.5897570354182,2834.0971314965227,2187.9743280178163,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8728,11,-45.66393221478065,-0.20938676023519678,0.20938676023519678,2688.568095814098,2953.908347389915,957.811445756392,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8729,21,-23.981598303261347,-0.17207449373753708,0.17207449373753708,2583.2208266485304,2183.1634579613096,816.8276076543899,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8730,127,-0.19551679891709445,-4.132524672932843,0.19551679891709445,2201.9681969590074,2149.2798673374446,1426.2195101760503,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8731,1048,-0.6235686131885116,-0.14646937654729028,0.14646937654729028,1791.3218856622245,2439.499700473465,2506.4243972064883,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8732,26,-19.39128816656702,-0.16051893579778936,0.16051893579778936,1528.0691246619592,1834.5555114746094,4048.91252723107,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8733,22,-22.859442314617755,-0.13216958734502907,0.13216958734502907,1863.8804744373667,2017.280951760032,1379.6599454012785,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8734,33,-15.26771016510255,-0.11619501358739678,0.11619501358739678,2724.6270978523025,2163.6066071481414,2974.522680571585,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8735,18,-27.904093700005525,-0.1263159222277482,0.1263159222277482,1492.9184197319878,1499.412372165256,4344.582851833768,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8736,9,-55.67286447540506,-0.1173089198495103,0.1173089198495103,1485.6804843478733,1881.0382893880208,2570.839804755317,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8737,11,-45.55038010071798,-0.09583464617252636,0.09583464617252636,1382.5177778764205,955.2331459738991,2545.2137451171875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8738,13,-38.61161754616621,-0.15007908462775116,0.15007908462775116,1993.2261000413162,2096.8008821927583,3565.74897648738,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8739,13,-0.07608660328690156,38.38545185825156,-38.38545185825156,2508.8824415940503,2317.3230966421274,3716.2666743351865,5.0,0.0,5.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8740,19,-26.452896544545286,-0.1371070708610775,0.1371070708610775,1950.7339100084807,2457.1929883454977,3918.9756228798315,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8741,14,-35.80626103804856,-0.09197532376284696,0.09197532376284696,2307.870607648577,1802.906777518136,1090.8240748814173,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8742,1,-500.19562466381655,-0.1956246638165677,0.1956246638165677,6879.9794921875,7014.07275390625,238.48287963867188,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8743,12,-41.80679809466133,-0.14013142799466471,0.14013142799466471,2560.091484069824,1717.1127090454102,4913.508982340495,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8744,6,-83.46725751344268,-0.13392418010935317,0.13392418010935317,1845.3578135172527,1336.403803507487,1988.168233235677,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8745,8,-62.59773008710154,-0.0977300871015368,0.0977300871015368,5046.755443572998,2289.9801025390625,1918.727783203125,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8746,8,-62.71458567036945,-0.21458567036945142,0.21458567036945142,2592.9880905151367,1746.8263397216797,1881.142204284668,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8747,23,-21.880360186244655,-0.14122975146204528,0.14122975146204528,1299.0217397938604,2466.1897848378057,3307.5313163425612,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8748,22,-22.83633605154998,-0.10906332427725615,0.10906332427725615,2044.690030184659,4100.012953324752,3567.4985961914062,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8749,30,-16.79627665122421,-0.1296099845575434,0.1296099845575434,2660.02599995931,3466.8019165039063,1767.1088022867839,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8750,7,-71.52396295294189,-0.09539152437044666,0.09539152437044666,1076.5828988211495,1555.9735456194196,3038.677241734096,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8751,15,-33.46903184054298,-0.13569850720965151,0.13569850720965151,4752.352770996094,1082.2676330566405,1165.8637532552084,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8752,2,-250.17967136333667,-0.1796713633366665,0.1796713633366665,591.8238220214844,1246.2175903320312,448.08885192871094,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8753,117,-0.16237686846064428,-4.435881141964917,0.16237686846064428,2817.379079182943,2527.6676367083164,2329.5360554752187,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8754,31,-0.226803487491849,-16.355835745556366,0.19021188592387914,2950.470443725586,1534.2437064878402,2717.1404502622545,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8755,39,-0.17735856281273535,-12.997871383325556,0.17735856281273535,3060.1567191099507,1745.6932576497395,3441.7670366336138,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8756,18,-0.20040339013805497,-27.97818116791583,0.20040339013805497,3467.026848687066,3442.7903510199653,5022.434778849284,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8757,27,3.564233045238649,-14.95428547327987,-3.564233045238649,3335.8988342285156,1911.1113236038773,2448.32342755353,0.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8758,27,-0.16999093603310272,-18.68850945455162,0.16999093603310272,2110.197331181279,3027.638564498336,2092.9598038284867,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8759,30,-0.17305227689764788,-16.839718943564314,0.17305227689764788,3396.0940124511717,2277.5274963378906,4244.271207682292,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8760,8,-0.10560015921666827,-62.60560015921667,0.08590128383369303,4276.144790649414,1636.0921020507812,3621.4092559814453,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8761,17,-0.17537060129937712,-29.587135307181732,0.17537060129937712,3280.5894990808824,1450.8774180692785,3106.496383666992,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8762,18,-0.15760986798258456,-27.93538764576036,0.15760986798258456,4293.712700737848,1675.953140258789,3793.131329006619,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8763,14,-0.2633653244925899,-35.977651038778305,0.2633653244925899,7422.813707624163,1293.5171443394252,1961.535132271903,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8764,18,-0.19734285743872756,-27.975120635216506,0.17031902784393524,3097.2657131618926,2757.1183717515732,2873.2606319851348,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8765,12,-0.2018425887493579,-41.86850925541602,0.2018425887493579,2020.4811820983887,2658.25830078125,2509.375986735026,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
8766,7,-0.20550851097437287,-71.6340799395458,0.20550851097437287,1970.5581752232142,2359.1141531808034,2430.707772391183,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
