episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
5650,22,-0.07542476714438294,-22.747962290286683,52839.08948863636,42125.66188742898,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5651,19,-0.0960883320526487,-26.33874997487202,45882.34056332237,46574.24897203947,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5652,14,-0.07670501998705856,-35.79446096436739,50333.680943080355,38612.207310267855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5653,19,52.60857709781254,-79.40008238964313,52713.68441611842,43085.34580592105,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5654,10,-0.1225390289696813,-50.03102274673549,63665.84375,36593.798828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5655,18,-0.05947329579165475,-27.82119908616949,51329.505479600695,37466.19672309028,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5656,4,-0.023200127043772282,-125.72367343363727,54905.88623046875,38195.5888671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5657,12,-0.04244570840077411,-41.75824368640288,43104.722981770836,42334.1572265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5658,11,-0.056852323550902535,-45.54499358314688,38471.39417613636,38094.363813920456,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5659,14,-0.10321377730089873,-35.879687026161676,56304.151646205355,53509.88337053572,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5660,9,-0.030665854438099844,-55.69553641332597,51210.64887152778,39907.72829861111,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5661,7,-0.03664223532248355,-71.7156371148716,54696.125279017855,39809.09765625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5662,14,35.681993206660295,-71.54360807931856,43654.79743303572,41716.04868861607,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5663,9,-0.07276025090051058,-55.71977159911459,29566.414713541668,30203.049913194445,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5664,17,-0.05554355154764876,-29.458567775765477,47676.52642463235,34787.144990808825,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5665,8,-0.031943352891505274,-62.74007043659472,40306.318359375,40212.587158203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5666,18,-0.06519621016347561,-27.813710829358573,52463.00075954861,49497.49712456597,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5667,7,71.40627603908443,-143.15191100426128,51535.205078125,34184.281529017855,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5668,2,-0.07631160334638937,-250.99402428955176,42405.9140625,45885.396484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5669,11,-0.09801690484673681,-45.60664003189706,50094.09730113636,40591.72389914773,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5670,13,-0.059277354940102764,-38.50994136080246,42903.210411658656,63484.193359375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5671,8,-0.02237722576012386,-62.72040752977345,50970.08447265625,55168.857421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5672,1,-500.2355216908503,0.23552169085030672,44228.359375,50468.26953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5673,11,-0.09157904625055732,-45.91080866204742,66373.67045454546,42875.97301136364,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5674,16,-0.11222937675440821,-31.27227906529737,41087.41955566406,38436.9423828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5675,16,-0.057467559039585676,-31.31782448059079,40009.11590576172,33371.525329589844,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5676,10,-0.04458746933014725,-50.09465810889539,36863.2552734375,33145.803125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5677,16,-0.030409083488881605,-31.347418117064322,58500.69836425781,45382.2431640625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5678,16,93.7248569082122,-125.11186901800238,43254.245178222656,49295.486328125,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5679,13,38.42503129452483,-77.05753254400658,45911.853816105766,35702.44456129808,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5680,7,-0.12021145066953065,-72.01744062233233,36958.62220982143,48574.62834821428,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5681,9,-0.06276491370044973,-55.79352714417369,42001.063151041664,51506.76171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5682,47,-0.05550005835450846,-10.64073736849858,51630.83556349734,49728.96544630984,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5683,13,38.409886756671014,-76.97299867934142,45670.284254807695,38152.94921875,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5684,21,-0.06777622191176833,-23.889557967494653,47842.255580357145,47096.748325892855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5685,18,27.74781483199454,-55.67273712587876,34008.575792100695,33099.983561197914,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5686,13,-0.033776842134338424,-38.57722896448193,51713.161658653844,43701.668269230766,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5687,25,-0.06644261507301347,-19.995060383732085,49744.701015625,37961.5859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5688,47,31.88220462801586,-42.56482297518947,45440.81476479388,41696.57440575133,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5689,50,29.946908412955803,-40.030905814444665,40887.650625,36213.74365234375,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5690,41,-0.03806093184145596,-12.235364611844343,43237.031083269816,41532.530440167684,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5691,35,42.82323972398645,-57.17103925761139,39712.981808035714,34897.50962611607,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5692,200,32.43854700442617,-34.982827017004894,45737.38625,41199.888251953125,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5693,83,30.055936678365654,-36.12648395957871,42640.77149614081,39840.93182887801,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5694,38,-0.07115686852199961,-13.132004825079514,43313.15702097039,44778.65157277961,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5695,20,-0.06107778026602016,-25.127333922639984,53552.48134765625,52576.34404296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5696,26,-0.07301739516148065,-19.297415969777603,43044.654747596156,41305.383338341344,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5697,101,44.51592537554933,-49.5586485450107,46116.23694693688,41799.513014387376,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5698,132,75.71976682214449,-79.53166333033188,40580.513287168564,43596.831705729164,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5699,46,-0.056146834555532134,-10.907204707125716,37754.278447690216,37741.645953634514,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5700,22,-0.09752136298410613,-22.718101170652965,42433.53577769886,41616.11922940341,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5701,22,-0.08225338976760534,-22.97550882291742,45985.23668323864,49278.737482244316,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5702,25,39.94247223977127,-60.12393468337502,45875.100546875,42778.0653515625,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5703,22,22.693435415684668,-45.543519418593355,47830.33700284091,41910.43643465909,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5704,27,-0.10198976349215004,-18.586740350068904,44132.206380208336,40136.1861255787,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5705,21,47.563961166516535,-71.51845673966524,37141.693359375,37374.45098586309,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5706,23,-0.04766685513060614,-21.929847458745986,38838.050568953804,43422.85962975543,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5707,20,-0.13711725075634115,-25.348020335405046,38203.86420898438,39939.2859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5708,18,-0.08231551321348254,-27.856627240258398,33913.2900390625,35027.272623697914,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5709,12,-0.09152040507431146,-41.99777827148656,40609.722819010414,33957.9365234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5710,9,-0.14142032249459938,-55.73534339985541,37662.787760416664,38238.96701388889,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5711,23,43.42390937303093,-65.2837330837581,43412.099312160324,42175.02139945652,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5712,19,-0.06581639685618358,-26.353635044921468,44872.64252672697,45830.49095394737,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5713,22,-0.07238395021629217,-22.809239545265033,40496.90420809659,37715.24715909091,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5714,17,-0.05177591007696604,-29.534620395301587,42432.50425091912,38589.6796875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5715,3,-0.03102542079297105,-167.4805301048786,44404.426432291664,51213.653645833336,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5716,17,58.773957567074454,-88.33003330706744,42119.41469439338,35945.45680147059,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5717,20,-0.06256160415243892,-25.07707963028054,37912.28720703125,34315.00576171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5718,15,33.29092881130057,-66.76967004393167,45805.98255208333,51802.128515625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5719,13,-0.06832262089625638,-38.61845194000323,32797.939002403844,44485.198918269234,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5720,6,-0.09992337482576696,-83.58508978893465,41295.925130208336,43071.0703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5721,15,-0.13897623019663422,-33.43506011090478,31578.5328125,50225.967057291666,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5722,22,-0.11065876523321658,-22.76139003831953,39044.11203835227,44742.930131392044,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5723,10,-0.06599019429008278,-50.11111301512373,37179.704296875,31468.44921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5724,4,-0.1450378620023749,-125.39915624681913,36869.1572265625,41292.541259765625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5725,19,-0.06835076147109048,-26.37473462340553,41702.11420641447,41367.11009457237,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5726,16,-0.07389638423669226,-31.34424779347103,40918.95715332031,41098.27746582031,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5727,20,-0.05542057454972149,-25.11473526755468,41013.460546875,40224.66787109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5728,19,-0.0845043788150241,-26.377676289209546,32647.331003289473,35647.40810032895,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5729,11,-0.07315675619613686,-45.64879781264619,47704.4765625,46469.742365056816,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5730,15,-0.07388254980243629,-33.44157134920119,39788.050390625,42780.325911458334,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5731,19,26.254553212167682,-52.786590270309446,36381.74701891447,36522.67937911184,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5732,14,-0.0706167238031246,-35.760168795725704,36027.887416294645,43315.689732142855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5733,20,-0.11167268297136135,-25.015856496342685,36849.750732421875,35969.208203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5734,13,-0.10210471659374962,-38.84314207194616,44250.06039663462,39748.18539663462,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5735,19,-0.052153450918767066,-26.4691834466587,33279.37150493421,32684.967876233553,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5736,20,-0.09447654506382833,-25.026997293220635,37344.30849609375,42995.89301757813,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5737,17,-0.06829883059282348,-29.518065284783816,46016.801930147056,35334.78050321691,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5738,24,20.774880745941392,-41.68681372575761,37362.38879394531,36164.20202636719,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5739,8,-0.18021475824608046,-62.705116489173605,36083.437744140625,39287.431396484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5740,23,-0.10166301485302688,-21.75773939534239,30823.619862432064,38240.67756453804,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5741,20,-0.06412829835906657,-25.118855339835076,42574.74282226562,40576.90126953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5742,22,22.671103234274792,-45.50688574727238,42844.28537819602,40791.403497869316,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5743,19,26.27676579531018,-52.74492354486131,39208.05355674342,42490.05211759869,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5744,8,-0.15186690949591014,-62.69153936614869,29762.52685546875,34454.50830078125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5745,11,-0.10157006845936555,-45.60691658015934,37165.49715909091,29419.377663352272,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5746,21,47.57801270890842,-71.52389568741806,34927.66059802828,37384.57310267857,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5747,17,-0.14508570686615138,-29.821282191077167,34716.686982996325,38740.15590533088,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5748,11,-0.0815985996185474,-45.86897651631243,35928.062322443184,38979.877130681816,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5749,17,-0.06985330018202136,-29.483605786135513,29774.57456341912,36753.40165441176,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5750,21,-0.040254777928790855,-24.00832516126947,37426.33296130953,35589.441685267855,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5751,16,-0.07843163969903115,-31.447527769549822,36147.33868408203,38604.20373535156,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5752,21,-0.09960404039482777,-23.99342087897102,37114.62702287947,32442.191824776786,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5753,20,-0.06938858064145079,-25.185384000158304,31869.741357421874,31780.060302734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5754,12,41.63798749472892,-83.71989071208252,37768.6337890625,32101.1103515625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5755,13,-0.10330097900050017,-38.53265175311809,34042.925330528844,38790.961388221156,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5756,13,-0.10724277023979344,-38.51958251985742,26497.10682091346,30194.41594050481,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5757,19,-0.12459857684777977,-26.49224084961151,33922.07190583881,35121.42711759869,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5758,9,-0.0782939628741841,-56.19173730797504,33731.59516059028,39997.15190972222,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5759,23,-0.06791428933548488,-21.878460076748393,29050.530782948368,31387.78120754076,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5760,24,-0.03071647086131625,-20.98613864576778,32895.20849609375,38790.48164876302,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5761,30,-0.10912628776357983,-16.624105045771703,34693.250325520836,34173.566015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5762,2,-250.02993234850157,0.02993234850156236,38400.6494140625,46883.578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5763,7,-0.029917142507205015,-71.71007210684483,34832.98235212053,33759.560267857145,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5764,19,-0.06863415745910395,-26.400034890738983,34506.89450555099,39174.74794407895,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5765,16,-0.020829768465639314,-31.449622073458062,34622.21112060547,38867.09582519531,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5766,18,-0.03843560604201894,-27.85026416758323,35565.103135850695,34519.83132595486,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5767,21,-0.04256371057011488,-23.901258351047492,37650.92308407738,33731.20163690476,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5768,19,-0.1046273357582298,-26.484784433185958,42472.97003495066,41845.81907894737,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5769,22,-0.1262414326028549,-23.2624397551835,31092.65252130682,31525.541903409092,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5770,21,-0.10318608136748748,-24.055309726091743,33214.370930989586,31084.111235119046,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5771,16,-0.0340538380030477,-31.497842974625012,39492.52960205078,38258.03723144531,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5772,25,-0.046737078719332546,-20.20522604825511,31704.6924609375,33428.528125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5773,22,-0.05788586073704129,-22.80591096653839,36427.87073863636,33026.389692826706,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5774,29,-0.09362753128708166,-17.374649201264734,29483.523942618536,31950.542093211207,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5775,18,-0.07853843094666106,-27.806029353304012,32756.833116319445,33972.73654513889,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5776,29,-0.09253689704849222,-17.42398750910306,26033.957772090518,26678.543440193964,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5777,21,-0.049071420844851193,-24.167273162902852,30538.98595610119,30899.072172619046,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5778,35,-0.04005441452322537,-14.695039747025593,24692.950669642858,33028.77491629464,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5779,23,-0.05623273475240707,-21.82797580137309,28590.432319972828,35752.425101902176,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
5780,23,-0.05836872055588551,-21.829885514786778,29765.722783627716,35479.214971127716,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
