episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
7957,16,-0.07299624591195619,-31.305496813763558,18459.442916870117,32250.236450195312,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7958,17,-0.05597825059723279,-29.425570644488364,18374.008501838234,27629.62465533088,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7959,10,-0.07889522205500796,-50.152315679282204,20966.025830078124,33029.3087890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7960,31,112.87564119752223,-129.2232861744587,16835.405887726814,32867.052639868954,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7961,41,-0.05712059630588588,-12.214486559741497,18892.61592511433,32877.91749237805,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7962,38,52.590518083005485,-65.78889078520922,17408.713738692433,31639.51986533717,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7963,3,-0.0430445166050216,-167.15866069562745,17013.4609375,25553.692708333332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7964,32,-0.05093386118519649,-15.723894758170589,16334.534271240234,30530.862701416016,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7965,15,-0.03503021533534666,-33.3985322708313,19572.43515625,30416.601041666665,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7966,19,-0.07175068950124049,-26.35240552449908,14182.204358552632,25802.29867393092,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7967,55,45.41861998109658,-54.556081196918704,18787.796653053978,31871.176242897727,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7968,18,-0.07917951694089227,-27.84084873944294,15730.358968098959,33094.0947265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7969,29,-0.05469382618810053,-17.306033156073383,19592.144665948275,31873.556101831895,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7970,11,-0.054885146554805704,-45.538270234735045,23074.267311789772,32828.46803977273,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7971,17,-0.056028079977388734,-29.494151301763956,18223.368006089153,29775.548081341913,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7972,26,-0.04579801748627474,-19.27558223720024,19900.416597806492,33788.03481820913,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7973,138,7.205459401549641,-10.879128779897629,17912.851137907608,29758.576362941578,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7974,52,9.580482716622658,-19.268186656934844,18374.201462965746,34780.806189903844,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7975,21,-0.030963910219640116,-23.840337271243268,14803.01513671875,33086.5859375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7976,25,-0.032028794538959585,-20.106148954938963,18035.3687890625,26512.889609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7977,28,-0.06021693913340427,-17.881557812248015,21399.994070870536,29730.65607561384,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7978,77,-0.04428227337826459,-6.483268333584217,18020.575217507103,29386.266969358767,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7979,14,-0.05648997955932011,-35.732606731056954,16890.946847098214,36859.39983258928,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7980,33,30.275989731901,-45.499092433041035,17829.463926373108,29924.0869140625,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7981,324,24.6617197448348,-26.245773746479284,18473.83485996576,30776.90722354842,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7982,43,58.113069434565766,-69.76989041498423,18433.86714207849,29961.69748137718,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7983,32,-0.045363469468663334,-15.628715992853426,19013.291564941406,30200.56561279297,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7984,19,-0.060344972360128764,-26.30864430182495,15874.662571957237,27977.703587582237,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7985,25,-0.07619091174127486,-20.01731426500396,19208.743046875,31907.2326953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7986,97,-0.04962893514396107,-5.233017684970511,18878.408198091172,30071.57136960374,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7987,196,15.266448608468846,-17.830542372600334,17752.4142642897,29305.608298788266,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7988,26,-0.06872449022981013,-19.24700292094979,20853.846416766828,32252.65741436298,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7989,470,18.05413667612032,-19.123427170872635,18362.07484884059,29232.274775598406,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7990,304,24.632458312597628,-26.286057802287413,17146.598309968645,27888.78391948499,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7991,113,26.515126190179,-30.97589239114588,16556.816509955752,27085.360442305035,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7992,75,73.29626577783301,-79.99244151622295,17008.40072265625,29114.878203125,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7993,452,19.855281175414227,-20.975091171732075,16953.922912057522,29211.15595292623,19.0,19.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7994,35,-14.382161286449458,0.09644700073517223,16149.964341517858,26493.415625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7995,13,-38.61509366962267,0.15355520808420564,17443.51554987981,28574.05603966346,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7996,157,-3.2578070585170393,0.07309368272086054,16678.969384454616,25159.30709469546,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7997,52,-9.716954307753323,0.10156969236870733,18368.427527794473,27039.79308143029,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7998,4,-125.16487776705672,0.16487776705672438,15566.033203125,28089.44677734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
7999,163,15.28490327368286,-18.35984491836873,17511.625663523293,26606.183554807325,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8000,53,9.396235594354039,-18.933301564733334,19679.359752727003,28026.62568175118,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8001,52,-0.025423020219069767,-9.67697716770805,16832.310584435098,23629.67469200721,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8002,16,-0.028023445225678748,-31.345611984737076,15387.699523925781,25840.785766601562,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8003,218,50.42804024936281,-52.75774189495839,17127.629088795515,26902.19103891915,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8004,24,-0.05670965170279462,-20.868745899149932,19722.713541666668,28055.887736002605,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8005,344,29.0383482781499,-30.530660476473294,17454.25069125863,26731.154149255086,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8006,24,20.760874348407963,-41.71694157123401,14999.164916992188,25741.089396158855,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8007,381,15.709947824712446,-17.04227867351579,16654.122623313444,25816.832082513123,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8008,85,23.47571167633864,-29.39220772136805,15580.568014705883,25096.557611443015,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8009,19,-0.09625767133474084,-26.293414723181517,12213.179674650493,21762.09806743421,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8010,19,52.55698018949461,-79.13513253681543,16208.065815172697,25950.845086348683,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8011,19,26.244651738654394,-52.64134580307891,17171.81806383635,24173.791375411183,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8012,24,83.29256553943635,-104.18473905665712,16895.39794921875,27748.099934895832,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8013,19,78.89520365001309,-105.26684420823236,14553.603978207237,24846.730160361843,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8014,67,-0.044149704134021445,-7.496622219673268,15196.060430270523,25622.582118703358,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8015,58,25.812792719199955,-34.494705046023064,16502.997996363145,24592.06193595097,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8016,36,-0.03879081657273981,-13.891588077364244,14888.461832682291,23793.74609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8017,16,-0.055505382295237014,-31.308009131606518,18518.138549804688,25696.51934814453,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8018,48,-0.04221030934748741,-10.42361377777198,16809.93719482422,24813.960510253906,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8019,52,-0.04656801698867394,-9.61591735779935,15625.672654371996,23232.62315955529,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8020,41,12.149673138503406,-24.436494352439606,15450.932271817835,22428.332745807926,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8021,162,52.43523278531155,-55.55916798370092,15628.466058424961,24207.686155719523,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8022,138,25.33481271804362,-28.99392879147349,14629.057411967844,26042.45996447577,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8023,11,-0.03113414417154029,-45.55517197998239,16036.9267578125,27543.410067471592,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8024,107,4.635883905711228,-9.368748328191826,15476.675972911798,24576.613573306076,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8025,16,-0.06974596690808996,-31.44409209567186,16186.05874633789,19091.15118408203,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8026,28,-0.07419008123390788,-17.852567247486213,13255.74546595982,28446.499476841516,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8027,75,-0.051051230009423604,-6.666862776176298,15307.304716796874,25296.743984375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8028,37,-0.04165166745570432,-13.55973955403359,16399.819679054053,26661.38400021115,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8029,10,-0.06772945738147595,-50.187846120253276,9805.201245117187,20033.6220703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8030,12,-0.052751626522181405,-41.94568461342405,14820.237101236979,35400.676432291664,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8031,20,-0.07574817345387,-25.043022188776238,14504.45966796875,29453.599169921876,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8032,25,-0.08860634835683819,-19.965551269299652,13484.928017578124,24530.94453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8033,7,-0.15338675684938882,-71.60793260691925,12254.23402622768,25457.721121651786,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8034,40,-0.08344917068673548,-12.492432371339339,14137.98062133789,26662.6697265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8035,48,-0.04121181451346454,-10.434416548314966,12644.293533325195,24145.442006429035,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8036,34,-0.08487978176638324,-14.7127225190535,13275.989444508272,25433.934469784006,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8037,7,-0.15581585053121788,-71.41716168587834,13183.729422433036,26028.994698660714,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8038,11,-0.06054716353376051,-45.588740529007715,12178.398881392046,23601.669389204544,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8039,21,-0.049227788963004296,-23.843559981697773,13732.473458426339,23283.547316778273,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8040,30,-0.04852369201846455,-16.816016623325435,15116.702490234375,27917.93486328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8041,84,-0.038650090090318896,-6.012793057389093,13519.314668201265,25219.970842633928,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8042,26,-0.0684286235379862,-19.236292901379418,12402.973163311299,22643.26062950721,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8043,30,-0.0557162021156391,-16.697202140624604,13604.281290690104,26178.780143229167,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8044,83,-0.03964981713515164,-6.056221789976017,13699.021881471197,22914.05611704631,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8045,800,22.47026630763661,-23.1109672352923,12855.896615600586,22629.057493896486,36.0,36.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8046,30,33.29944230154554,-50.05769393354435,12889.401025390625,21306.37970377604,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8047,55,54.50472593911093,-63.694018203236126,12937.679026100852,21704.33740234375,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8048,26,19.196075234781,-38.51055887879157,13484.716477614184,21268.538423978367,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8049,36,111.07713999956378,-125.10460200362847,11578.279954698352,19740.182644314234,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8050,34,-0.04607364865511844,-14.725253163512352,13227.77880859375,21647.666116153494,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8051,12,-0.04460016600971331,-41.75652565792553,14043.207804361979,20362.598063151043,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8052,61,49.14369663062643,-57.408753333280224,15177.918889280225,20981.214899782273,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8053,19,52.59811138050786,-78.99040959885465,14444.101408305922,22146.794407894737,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8054,21,71.36022949045673,-95.4096380471153,15546.019298735118,22755.981584821428,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8055,21,119.00228849223743,-142.92039904952637,14866.215518043155,23761.248930431546,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8056,17,-0.03534506506678087,-29.534471003294385,15166.341653262867,21408.481962316175,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8057,36,97.18495665758694,-111.12149366204594,13605.657524956598,20740.116061740453,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8058,17,-0.0901886159156555,-29.43936312427718,12056.416044347427,23428.555261948528,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8059,23,21.677007199595312,-43.509608453043086,15935.603643002718,20621.02449898098,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8060,134,33.54773865828737,-37.34160655709016,13283.757446289062,19096.753166540344,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8061,13,-0.051155117152289306,-38.536127358834754,13331.152080829326,21834.15790264423,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8062,8,-0.05106760205095678,-62.7097465365833,12328.816589355469,16659.0673828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8063,27,18.48293626172186,-37.10043921191078,14506.705295138889,22230.994140625,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8064,30,16.63031904347298,-33.35533190687898,11516.455843098958,18199.607486979166,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8065,30,-0.05171084744714227,-16.675275695586734,11203.4267578125,19492.94990234375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8066,485,26.77550349613917,-27.862711872576014,13266.339719414465,19859.239288518846,26.0,26.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8067,27,18.470740677797043,-37.0476131206245,12207.21177842882,18451.306532118055,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8068,24,-0.04145593183182275,-20.867546778644382,13349.324259440104,17784.510803222656,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8069,19,-0.038403372327693884,-26.377149072765604,12075.487099095395,19307.003135279607,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8070,34,-0.03695134548177857,-14.707529258170343,11498.130500344669,19572.879653033087,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8071,45,11.074693507023571,-22.33516550847883,11698.985319010417,18939.31509331597,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8072,64,15.589575888753515,-23.531145402590298,12126.454566955566,19989.434104919434,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8073,19,-0.07905010644814375,-26.349816291326505,12604.797183388158,20041.0146484375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8074,81,12.300357693406651,-18.564748317598013,12835.099093967014,21246.360851900077,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8075,42,11.868609377339475,-23.869954598248928,11133.736310686383,18730.918561662947,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8076,47,21.23695819009961,-31.907818464239476,10782.460682970412,20303.50166223404,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8077,40,12.45059856620308,-25.007412288965057,11142.011169433594,18948.00095214844,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8078,30,-0.04726345056904866,-16.67082659454877,12734.23115234375,22375.006966145833,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8079,33,45.42142093550922,-60.63889674855674,14888.284941702179,22080.119436553032,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8080,22,-0.034665354592805925,-22.757227617549216,12176.18594637784,19239.138516512783,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8081,38,13.118894238931768,-26.32005869826905,10898.427670127467,20445.13308233964,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8082,21,-0.04921454867084588,-23.864714996145203,10282.095493861607,21077.964378720237,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8083,34,-0.03924525134736849,-14.71825790424353,9495.123168945312,21523.541015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8084,3,-0.11614653596675241,-167.19817402244442,10537.343912760416,20965.859049479168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8085,34,-0.037322299396841785,-14.773022537830714,11754.360552619486,19729.35480813419,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8086,27,-0.054414621878181475,-18.521505576428165,12378.683819806134,19532.371202256945,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8087,13,-0.04417053680611772,-38.51112766592349,8681.470064603365,14059.70440204327,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
8088,24,-0.04913639081876526,-20.89381033819664,11505.653625488281,19706.960856119793,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
